order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,order_status,stock_level
O10628,P189,S046,W02,2024-04-07,2024-04-11,268,Delayed,889
O10629,P153,S037,W01,2024-03-25,2024-03-26,265,Delivered,613
O10630,P014,S030,W03,2024-06-12,2024-06-20,309,Delivered,701
O10631,P014,S022,W04,2024-07-20,2024-07-25,209,Delivered,869
O10632,P050,S044,W06,2024-10-01,2024-10-02,336,Delivered,694
O10633,P035,S040,W03,2024-10-11,2024-10-19,147,Delivered,299
O10634,P186,S009,W02,2024-12-26,2024-12-28,129,Delivered,172
O10635,P191,S021,W01,2024-07-14,2024-07-16,136,Delivered,422
O10636,P159,S036,W01,2024-07-06,2024-07-07,129,Delivered,392
O10637,P054,S013,W03,2024-08-15,2024-08-20,144,Delivered,925
O10638,P093,S040,W02,2024-02-26,2024-03-03,120,Delivered,65
O10639,P182,S016,W01,2024-03-27,2024-04-04,390,Delivered,789
O10640,P004,S049,W05,2024-01-16,2024-01-20,490,Delivered,65
O10641,P023,S024,W03,2024-07-24,2024-07-29,159,Delivered,977
O10642,P146,S016,W02,2024-12-29,2025-01-07,441,Delayed,503
O10643,P150,S038,W03,2024-05-25,2024-05-29,21,Delayed,459
O10644,P088,S040,W04,2024-06-27,2024-06-28,379,Cancelled,115
O10645,P193,S043,W03,2024-05-30,2024-06-02,312,Delivered,430
O10646,P135,S043,W04,2024-10-27,2024-11-04,212,Delivered,450
O10647,P058,S013,W06,2024-07-09,2024-07-13,18,Delivered,462
O10648,P139,S041,W05,2024-08-28,2024-09-05,189,Delivered,92
O10649,P162,S018,W02,2024-12-29,2025-01-03,361,Delayed,828
O10650,P076,S030,W04,2024-05-01,2024-05-07,121,Delivered,877
O10651,P138,S027,W06,2024-10-16,2024-10-19,351,Cancelled,593
O10652,P030,S012,W06,2024-09-04,2024-09-11,16,Delivered,350
O10653,P097,S033,W04,2024-04-18,2024-04-19,138,Delivered,142
O10654,P089,S037,W06,2024-01-13,2024-01-17,246,Delivered,172
O10655,P036,S006,W03,2024-08-14,2024-08-24,210,Delivered,662
O10656,P039,S024,W05,2024-02-15,2024-02-25,132,Delivered,763
O10657,P103,S041,W06,2024-05-26,2024-05-30,376,Cancelled,529
O10658,P108,S043,W05,2024-09-27,2024-09-29,179,Delayed,447
O10659,P071,S021,W04,2024-02-05,2024-02-07,486,Delivered,956
O10660,P149,S014,W05,2024-04-10,2024-04-13,388,Delivered,782
O10661,P030,S041,W05,2024-04-15,2024-04-20,424,Delivered,44
O10662,P128,S031,W05,2024-08-26,2024-09-04,74,Delayed,465
O10663,P086,S041,W02,2024-08-10,2024-08-11,318,Delivered,624
O10664,P064,S032,W03,2024-01-03,2024-01-11,407,Cancelled,846
O10665,P071,S007,W02,2024-07-14,2024-07-24,419,Cancelled,666
O10666,P117,S006,W04,2024-01-31,2024-02-08,58,Cancelled,140
O10667,P093,S050,W06,2024-03-01,2024-03-08,211,Cancelled,311
O10668,P198,S022,W03,2024-05-28,2024-05-31,467,Cancelled,281
O10669,P160,S008,W04,2024-05-27,2024-05-30,286,Delivered,383
O10670,P147,S030,W06,2024-08-23,2024-08-28,449,Delayed,166
O10671,P141,S026,W04,2024-11-04,2024-11-09,461,Delivered,578
O10672,P071,S013,W01,2024-08-03,2024-08-07,43,Delayed,92
O10673,P012,S012,W02,2024-11-17,2024-11-18,491,Delivered,25
O10674,P055,S006,W03,2024-06-19,2024-06-24,11,Delayed,352
O10675,P185,S042,W05,2024-03-05,2024-03-15,295,Delivered,778
O10676,P043,S022,W04,2024-10-03,2024-10-09,259,Delivered,556
O10677,P190,S019,W03,2024-03-10,2024-03-13,324,Delivered,477
O10678,P199,S043,W06,2024-09-11,2024-09-13,447,Delivered,167
O10679,P120,S004,W06,2024-10-19,2024-10-24,236,Delivered,928
O10680,P163,S012,W05,2024-10-26,2024-10-27,180,Delivered,77
O10681,P062,S021,W03,2024-02-23,2024-03-04,323,Cancelled,181
O10682,P006,S025,W04,2024-05-07,2024-05-12,124,Delivered,253
O10683,P159,S023,W03,2024-09-05,2024-09-08,477,Delivered,320
O10684,P097,S049,W01,2024-09-22,2024-10-01,43,Delivered,781
O10685,P189,S045,W03,2024-04-03,2024-04-13,242,Delivered,694
O10686,P128,S016,W01,2024-09-01,2024-09-03,415,Delivered,409
O10687,P087,S024,W06,2024-08-25,2024-08-31,433,Delivered,166
O10688,P064,S038,W03,2024-05-12,2024-05-14,284,Delivered,379
O10689,P094,S046,W02,2024-07-15,2024-07-21,74,Delayed,830
O10690,P146,S044,W02,2024-05-30,2024-06-01,161,Cancelled,830
O10691,P027,S021,W02,2024-09-08,2024-09-11,147,Delayed,87
O10692,P157,S006,W03,2024-03-29,2024-04-01,455,Delivered,334
O10693,P030,S031,W03,2024-05-01,2024-05-08,260,Delivered,270
O10694,P073,S025,W05,2024-10-25,2024-10-31,306,Delivered,744
O10695,P160,S007,W05,2024-09-16,2024-09-21,359,Delivered,631
O10696,P129,S032,W05,2024-01-02,2024-01-03,103,Cancelled,372
O10697,P193,S035,W04,2024-12-13,2024-12-20,485,Delivered,869
O10698,P045,S003,W06,2024-03-29,2024-04-07,481,Delivered,298
O10699,P029,S023,W06,2024-10-18,2024-10-25,460,Delivered,458
O10700,P047,S006,W04,2024-05-12,2024-05-21,253,Delivered,165
O10701,P060,S047,W05,2024-05-08,2024-05-13,373,Delivered,692
O10702,P107,S046,W04,2024-06-13,2024-06-21,318,Delayed,516
O10703,P046,S047,W03,2024-03-08,2024-03-11,75,Delivered,191
O10704,P018,S009,W03,2024-02-13,2024-02-15,200,Delivered,867
O10705,P009,S002,W02,2024-01-27,2024-01-29,83,Delivered,206
O10706,P143,S019,W03,2024-02-03,2024-02-12,412,Delayed,823
O10707,P074,S034,W02,2024-08-22,2024-08-27,119,Delivered,401
O10708,P005,S020,W01,2024-12-03,2024-12-04,123,Cancelled,219
O10709,P175,S005,W05,2024-04-19,2024-04-27,225,Delayed,98
O10710,P032,S045,W05,2024-02-27,2024-03-04,71,Delivered,545
O10711,P064,S044,W03,2024-01-18,2024-01-20,159,Delivered,142
O10712,P140,S016,W01,2024-10-01,2024-10-08,183,Delayed,614
O10713,P047,S031,W02,2024-04-06,2024-04-07,398,Delivered,641
O10714,P119,S040,W06,2024-08-07,2024-08-16,234,Delivered,833
O10715,P012,S029,W05,2024-11-14,2024-11-20,303,Cancelled,537
O10716,P056,S004,W06,2024-07-24,2024-07-31,305,Delivered,925
O10717,P022,S038,W06,2024-01-04,2024-01-13,199,Delivered,807
O10718,P027,S047,W05,2024-12-08,2024-12-16,367,Delivered,106
O10719,P128,S007,W05,2024-05-02,2024-05-10,386,Delivered,9
O10720,P162,S031,W04,2024-11-08,2024-11-10,54,Delivered,326
O10721,P182,S019,W06,2024-08-05,2024-08-11,133,Delivered,159
O10722,P067,S030,W03,2024-06-28,2024-07-03,96,Delivered,378
O10723,P188,S001,W01,2024-09-19,2024-09-29,492,Delivered,647
O10724,P019,S024,W03,2024-12-07,2024-12-11,350,Delivered,141
O10725,P075,S026,W06,2024-01-08,2024-01-13,284,Delivered,251
O10726,P083,S009,W06,2024-12-07,2024-12-16,71,Delivered,910
O10727,P030,S011,W05,2024-11-21,2024-11-22,474,Delivered,637
O10728,P016,S020,W05,2024-08-27,2024-09-04,126,Delayed,523
O10729,P142,S047,W04,2024-04-12,2024-04-22,55,Delivered,14
O10730,P149,S035,W03,2024-11-27,2024-11-30,291,Delayed,289
O10731,P148,S004,W04,2024-07-27,2024-07-29,156,Delayed,882
O10732,P104,S035,W03,2024-01-20,2024-01-28,148,Delayed,242
O10733,P089,S023,W04,2024-01-29,2024-01-31,38,Delivered,299
O10734,P187,S025,W05,2024-11-17,2024-11-20,110,Delivered,451
O10735,P120,S011,W02,2024-04-03,2024-04-04,217,Delivered,572
O10736,P102,S017,W04,2024-10-27,2024-11-06,383,Delayed,754
O10737,P159,S037,W03,2024-02-21,2024-02-26,402,Delayed,223
O10738,P016,S033,W01,2024-03-18,2024-03-24,281,Delivered,229
O10739,P115,S016,W02,2024-08-13,2024-08-15,203,Delivered,721
O10740,P041,S024,W03,2024-03-13,2024-03-21,465,Delayed,996
O10741,P039,S037,W05,2024-11-21,2024-11-29,462,Delivered,158
O10742,P021,S033,W03,2024-11-22,2024-11-30,97,Cancelled,631
O10743,P023,S025,W04,2024-07-15,2024-07-23,258,Delayed,36
O10744,P193,S028,W04,2024-10-01,2024-10-11,134,Delivered,594
O10745,P170,S016,W02,2024-06-18,2024-06-19,207,Delivered,74
O10746,P043,S024,W04,2024-06-09,2024-06-11,36,Delayed,353
O10747,P009,S015,W06,2024-03-08,2024-03-09,219,Delayed,110
O10748,P040,S043,W02,2024-04-15,2024-04-24,198,Delivered,674
O10749,P171,S022,W04,2024-09-19,2024-09-24,259,Delivered,464
O10750,P182,S027,W06,2024-07-30,2024-08-08,334,Delivered,195
O10751,P034,S046,W05,2024-10-06,2024-10-10,276,Delivered,927
O10752,P014,S010,W01,2024-12-17,2024-12-21,25,Delivered,48
O10753,P181,S012,W04,2024-03-02,2024-03-04,453,Delivered,91
O10754,P141,S036,W02,2024-09-25,2024-10-04,348,Delayed,836
O10755,P159,S029,W05,2024-08-08,2024-08-17,436,Delayed,16
O10756,P071,S023,W05,2024-02-17,2024-02-19,375,Delivered,528
O10757,P132,S044,W03,2024-04-13,2024-04-14,216,Delayed,941
O10758,P017,S043,W04,2024-06-15,2024-06-23,237,Cancelled,325
O10759,P094,S021,W06,2024-11-23,2024-11-25,91,Delayed,435
O10760,P188,S023,W04,2024-11-22,2024-11-26,388,Delayed,747
O10761,P076,S014,W05,2024-08-27,2024-08-31,280,Cancelled,651
O10762,P111,S050,W05,2024-12-07,2024-12-08,253,Delivered,783
O10763,P021,S031,W06,2024-06-06,2024-06-15,429,Delivered,850
O10764,P016,S012,W02,2024-12-30,2025-01-05,411,Delivered,734
O10765,P159,S047,W06,2024-08-10,2024-08-20,43,Cancelled,396
O10766,P153,S009,W06,2024-10-01,2024-10-03,457,Delivered,151
O10767,P068,S025,W06,2024-04-16,2024-04-26,121,Delivered,926
O10768,P105,S013,W01,2024-01-03,2024-01-06,255,Delivered,467
O10769,P119,S018,W01,2024-10-21,2024-10-28,474,Delivered,78
O10770,P053,S012,W05,2024-04-05,2024-04-06,467,Delivered,237
O10771,P061,S036,W05,2024-07-31,2024-08-09,422,Delivered,292
O10772,P015,S032,W05,2024-01-18,2024-01-21,54,Delivered,178
O10773,P116,S043,W01,2024-06-19,2024-06-27,60,Delayed,304
O10774,P079,S010,W03,2024-06-03,2024-06-09,339,Cancelled,927
O10775,P078,S043,W02,2024-01-04,2024-01-06,150,Cancelled,396
O10776,P090,S020,W01,2024-04-07,2024-04-13,180,Delayed,534
O10777,P052,S049,W06,2024-02-14,2024-02-23,16,Cancelled,643
O10778,P124,S005,W06,2024-09-21,2024-09-26,204,Delayed,908
O10779,P137,S016,W03,2024-03-18,2024-03-26,489,Delivered,304
O10780,P191,S006,W04,2024-10-18,2024-10-27,439,Delivered,786
O10781,P025,S026,W04,2024-01-16,2024-01-25,359,Delayed,108
O10782,P052,S048,W02,2024-07-19,2024-07-24,136,Cancelled,367
O10783,P118,S032,W05,2024-09-08,2024-09-15,36,Delayed,526
O10784,P091,S033,W03,2024-09-29,2024-10-06,371,Delivered,592
O10785,P070,S025,W06,2024-12-31,2025-01-10,249,Cancelled,865
O10786,P133,S018,W05,2024-09-01,2024-09-04,399,Delivered,974
O10787,P157,S020,W04,2024-09-01,2024-09-03,52,Delayed,665
O10788,P046,S035,W05,2024-04-13,2024-04-16,359,Delayed,767
O10789,P055,S028,W02,2024-07-07,2024-07-15,326,Delivered,162
O10790,P009,S043,W04,2024-04-22,2024-04-26,495,Delivered,825
O10791,P086,S040,W02,2024-03-02,2024-03-11,100,Delivered,218
O10792,P070,S010,W06,2024-02-25,2024-02-28,273,Cancelled,959
O10793,P041,S030,W06,2024-09-02,2024-09-05,336,Delivered,562
O10794,P015,S007,W05,2024-06-12,2024-06-19,438,Delivered,962
O10795,P129,S017,W03,2024-04-05,2024-04-14,446,Delivered,368
O10796,P140,S020,W06,2024-07-01,2024-07-10,372,Delivered,382
O10797,P100,S037,W03,2024-03-24,2024-03-25,400,Delayed,200
O10798,P182,S030,W04,2024-03-27,2024-04-03,458,Delivered,303
O10799,P148,S037,W02,2024-01-26,2024-02-02,345,Delivered,215
O10800,P025,S038,W04,2024-07-03,2024-07-07,197,Delayed,816
O10801,P039,S004,W02,2024-03-08,2024-03-18,303,Delayed,808
O10802,P036,S017,W01,2024-07-13,2024-07-14,335,Delayed,768
O10803,P014,S033,W04,2024-08-27,2024-09-06,306,Delayed,726
O10804,P146,S031,W01,2024-09-12,2024-09-22,199,Delivered,959
O10805,P045,S010,W05,2024-03-03,2024-03-11,346,Delivered,988
O10806,P193,S011,W03,2024-07-15,2024-07-25,333,Delivered,282
O10807,P077,S019,W01,2024-11-20,2024-11-29,103,Delayed,763
O10808,P096,S011,W01,2024-01-06,2024-01-12,321,Delivered,63
O10809,P022,S050,W04,2024-06-28,2024-07-01,133,Delivered,684
O10810,P169,S025,W03,2024-12-03,2024-12-10,358,Delivered,547
O10811,P190,S042,W04,2024-08-22,2024-08-30,252,Delayed,296
O10812,P018,S013,W04,2024-12-09,2024-12-19,494,Delivered,211
O10813,P028,S044,W04,2024-04-14,2024-04-17,191,Delivered,834
O10814,P066,S015,W02,2024-10-16,2024-10-19,288,Cancelled,216
O10815,P193,S022,W01,2024-05-27,2024-06-06,18,Delivered,210
O10816,P054,S026,W04,2024-05-17,2024-05-26,123,Delivered,742
O10817,P023,S020,W06,2024-12-13,2024-12-18,194,Delivered,525
O10818,P186,S009,W05,2024-02-28,2024-03-09,436,Delivered,568
O10819,P002,S012,W03,2024-01-05,2024-01-14,74,Delayed,414
O10820,P043,S025,W06,2024-10-28,2024-11-05,60,Delivered,605
O10821,P200,S019,W02,2024-05-13,2024-05-16,115,Delivered,805
O10822,P086,S044,W01,2024-07-08,2024-07-13,384,Delivered,444
O10823,P122,S002,W06,2024-05-07,2024-05-12,362,Delivered,736
O10824,P093,S025,W03,2024-02-27,2024-03-02,448,Delivered,853
O10825,P010,S023,W02,2024-11-26,2024-11-27,360,Delivered,547
O10826,P001,S028,W01,2024-06-10,2024-06-11,259,Cancelled,198
O10827,P116,S013,W06,2024-10-21,2024-10-29,130,Delivered,153
O10828,P060,S017,W05,2024-10-30,2024-11-08,309,Delayed,153
O10829,P132,S016,W02,2024-09-21,2024-09-29,283,Delivered,302
O10830,P001,S050,W05,2024-06-18,2024-06-20,267,Delivered,854
O10831,P035,S002,W06,2024-08-11,2024-08-20,299,Delivered,276
O10832,P153,S044,W06,2024-10-16,2024-10-25,217,Delayed,480
O10833,P139,S041,W05,2024-07-18,2024-07-27,100,Delivered,775
O10834,P071,S039,W03,2024-10-18,2024-10-19,22,Delivered,926
O10835,P090,S007,W06,2024-01-01,2024-01-05,423,Cancelled,169
O10836,P067,S040,W04,2024-07-10,2024-07-15,406,Delivered,458
O10837,P031,S034,W03,2024-06-13,2024-06-22,10,Delivered,77
O10838,P142,S034,W01,2024-11-24,2024-11-27,191,Delivered,488
O10839,P055,S024,W06,2024-07-23,2024-08-01,405,Delivered,898
O10840,P139,S024,W02,2024-02-06,2024-02-12,181,Delayed,390
O10841,P143,S031,W01,2024-12-27,2025-01-05,179,Delivered,221
O10842,P193,S035,W02,2024-08-11,2024-08-18,175,Delivered,878
O10843,P065,S020,W01,2024-06-11,2024-06-19,358,Delivered,765
O10844,P025,S024,W05,2024-10-17,2024-10-21,26,Delivered,380
O10845,P144,S008,W02,2024-04-14,2024-04-22,150,Delivered,996
O10846,P069,S029,W04,2024-01-19,2024-01-24,493,Delivered,751
O10847,P195,S031,W06,2024-05-29,2024-06-07,401,Delivered,142
O10848,P199,S036,W02,2024-11-01,2024-11-05,382,Cancelled,499
O10849,P075,S006,W04,2024-12-02,2024-12-06,426,Delayed,28
O10850,P198,S014,W03,2024-09-28,2024-10-06,333,Cancelled,192
O10851,P076,S028,W02,2024-09-03,2024-09-07,272,Delivered,599
O10852,P170,S022,W03,2024-12-22,2024-12-30,106,Delivered,252
O10853,P073,S037,W02,2024-04-25,2024-05-04,165,Delayed,564
O10854,P107,S018,W06,2024-06-20,2024-06-25,164,Delivered,280
O10855,P023,S035,W01,2024-09-24,2024-09-29,164,Delayed,631
O10856,P030,S026,W02,2024-06-12,2024-06-16,488,Delivered,679
O10857,P017,S031,W02,2024-05-21,2024-05-24,62,Delivered,264
O10858,P141,S022,W01,2024-06-24,2024-06-25,264,Delivered,279
O10859,P025,S029,W02,2024-12-30,2025-01-07,171,Delivered,486
O10860,P074,S027,W06,2024-11-28,2024-12-02,168,Delivered,725
O10861,P191,S046,W04,2024-09-03,2024-09-11,294,Delivered,910
O10862,P055,S017,W04,2024-11-17,2024-11-22,258,Cancelled,443
O10863,P178,S031,W02,2024-09-12,2024-09-15,116,Delivered,535
O10864,P064,S042,W05,2024-07-28,2024-07-29,36,Delivered,488
O10865,P023,S022,W01,2024-02-07,2024-02-16,458,Delayed,936
O10866,P114,S001,W01,2024-01-06,2024-01-12,59,Cancelled,317
O10867,P061,S014,W02,2024-10-21,2024-10-29,203,Delivered,76
O10868,P019,S049,W06,2024-02-14,2024-02-15,482,Delivered,618
O10869,P109,S046,W06,2024-11-03,2024-11-10,224,Delivered,17
O10870,P124,S032,W06,2024-06-18,2024-06-26,48,Delivered,750
O10871,P183,S050,W03,2024-12-19,2024-12-28,318,Delivered,73
O10872,P121,S050,W05,2024-01-21,2024-01-24,34,Delivered,398
O10873,P010,S016,W01,2024-10-10,2024-10-13,165,Delivered,54
O10874,P176,S033,W01,2024-10-09,2024-10-15,32,Delivered,925
O10875,P155,S001,W02,2024-12-20,2024-12-22,350,Delivered,179
O10876,P122,S006,W03,2024-03-23,2024-03-31,103,Cancelled,64
O10877,P118,S031,W02,2024-04-09,2024-04-17,102,Delivered,505
O10878,P025,S013,W05,2024-02-05,2024-02-09,412,Delivered,812
O10879,P092,S050,W01,2024-03-10,2024-03-12,424,Cancelled,117
O10880,P112,S019,W05,2024-01-07,2024-01-09,462,Cancelled,75
O10881,P078,S039,W06,2024-01-16,2024-01-18,321,Delivered,24
O10882,P177,S011,W05,2024-09-10,2024-09-13,482,Delivered,823
O10883,P187,S009,W03,2024-05-02,2024-05-08,71,Delivered,688
O10884,P093,S045,W04,2024-05-24,2024-05-28,162,Delivered,954
O10885,P171,S006,W04,2024-04-20,2024-04-22,424,Delivered,823
O10886,P168,S006,W04,2024-03-22,2024-03-29,265,Delivered,850
O10887,P130,S027,W03,2024-12-29,2025-01-08,29,Delayed,334
O10888,P195,S014,W05,2024-06-14,2024-06-21,393,Delivered,915
O10889,P169,S044,W03,2024-01-07,2024-01-13,405,Delivered,963
O10890,P185,S021,W04,2024-01-23,2024-01-31,303,Delivered,575
O10891,P100,S001,W05,2024-02-14,2024-02-21,42,Delivered,420
O10892,P040,S007,W01,2024-08-16,2024-08-21,174,Delayed,249
O10893,P102,S034,W01,2024-08-17,2024-08-26,79,Delayed,928
O10894,P180,S010,W05,2024-05-10,2024-05-14,90,Delivered,666
O10895,P141,S015,W04,2024-02-08,2024-02-13,438,Delayed,414
O10896,P027,S046,W06,2024-04-04,2024-04-09,96,Delivered,325
O10897,P152,S038,W03,2024-10-17,2024-10-25,333,Delayed,866
O10898,P189,S011,W06,2024-02-04,2024-02-13,355,Delayed,208
O10899,P114,S024,W06,2024-10-09,2024-10-19,434,Delivered,720
O10900,P182,S036,W01,2024-08-03,2024-08-07,369,Delivered,489
O10901,P079,S011,W06,2024-11-16,2024-11-19,387,Delayed,805
O10902,P117,S013,W01,2024-02-25,2024-03-01,212,Delivered,303
O10903,P110,S019,W04,2024-08-17,2024-08-25,397,Delivered,914
O10904,P159,S046,W05,2024-07-15,2024-07-21,422,Cancelled,567
O10905,P033,S022,W04,2024-08-30,2024-09-03,197,Delivered,895
O10906,P015,S017,W05,2024-07-15,2024-07-20,449,Delivered,370
O10907,P135,S014,W02,2024-09-10,2024-09-13,293,Delivered,248
O10908,P083,S023,W04,2024-08-19,2024-08-27,305,Delivered,609
O10909,P146,S014,W06,2024-01-23,2024-01-26,77,Delivered,515
O10910,P178,S003,W02,2024-11-07,2024-11-14,83,Delivered,75
O10911,P085,S036,W05,2024-07-18,2024-07-20,474,Cancelled,706
O10912,P164,S014,W05,2024-06-10,2024-06-15,296,Delivered,681
O10913,P122,S050,W02,2024-10-22,2024-10-24,423,Delivered,209
O10914,P092,S044,W05,2024-06-20,2024-06-25,58,Delayed,803
O10915,P122,S050,W06,2024-11-12,2024-11-15,439,Delayed,935
O10916,P043,S039,W03,2024-09-26,2024-09-30,359,Delayed,818
O10917,P121,S038,W04,2024-05-19,2024-05-23,233,Delayed,285
O10918,P184,S021,W01,2024-04-11,2024-04-15,368,Delivered,728
O10919,P158,S027,W06,2024-12-12,2024-12-21,338,Delayed,843
O10920,P011,S009,W06,2024-03-02,2024-03-12,279,Delivered,138
O10921,P116,S031,W02,2024-05-11,2024-05-13,31,Delayed,505
O10922,P121,S005,W02,2024-03-11,2024-03-19,482,Delivered,589
O10923,P144,S022,W02,2024-09-05,2024-09-07,427,Delivered,220
O10924,P048,S001,W03,2024-06-05,2024-06-08,52,Cancelled,763
O10925,P117,S032,W05,2024-09-09,2024-09-14,318,Delivered,575
O10926,P141,S025,W05,2024-09-19,2024-09-28,104,Delivered,131
O10927,P029,S044,W02,2024-10-01,2024-10-07,464,Delivered,591
O10928,P174,S016,W01,2024-11-29,2024-12-07,394,Delivered,219
O10929,P011,S018,W03,2024-07-28,2024-07-29,487,Delivered,130
O10930,P137,S013,W05,2024-09-02,2024-09-03,103,Delayed,925
O10931,P180,S021,W04,2024-04-14,2024-04-22,434,Delayed,659
O10932,P153,S029,W01,2024-08-25,2024-08-31,481,Delivered,417
O10933,P027,S002,W06,2024-05-27,2024-06-04,215,Delivered,547
O10934,P163,S020,W06,2024-11-08,2024-11-16,213,Delivered,361
O10935,P032,S045,W06,2024-06-25,2024-07-04,341,Delivered,66
O10936,P028,S002,W02,2024-09-06,2024-09-07,340,Delivered,275
O10937,P188,S010,W02,2024-09-02,2024-09-09,410,Delivered,594
O10938,P127,S036,W05,2024-08-02,2024-08-04,452,Delivered,303
O10939,P118,S013,W03,2024-09-06,2024-09-15,315,Delivered,508
O10940,P134,S017,W04,2024-03-04,2024-03-12,62,Delivered,676
O10941,P175,S039,W06,2024-06-23,2024-06-25,247,Delivered,174
O10942,P167,S035,W01,2024-09-18,2024-09-26,312,Delayed,245
O10943,P164,S043,W02,2024-01-05,2024-01-10,276,Delivered,666
O10944,P070,S044,W04,2024-02-28,2024-03-02,21,Delayed,272
O10945,P134,S004,W06,2024-11-18,2024-11-25,454,Delivered,791
O10946,P150,S022,W02,2024-08-04,2024-08-07,78,Delayed,204
O10947,P158,S038,W02,2024-03-02,2024-03-11,223,Delayed,461
O10948,P117,S023,W05,2024-02-20,2024-02-27,338,Delivered,156
O10949,P121,S049,W05,2024-10-05,2024-10-13,349,Delayed,578
O10950,P153,S009,W01,2024-10-26,2024-11-01,417,Delayed,975
O10951,P007,S013,W01,2024-06-01,2024-06-02,120,Delivered,563
O10952,P120,S025,W01,2024-05-15,2024-05-24,191,Delivered,294
O10953,P071,S044,W02,2024-08-15,2024-08-22,430,Delayed,164
O10954,P104,S048,W02,2024-11-13,2024-11-22,166,Delivered,677
O10955,P030,S004,W04,2024-03-26,2024-03-28,484,Delivered,397
O10956,P068,S009,W04,2024-05-01,2024-05-05,112,Delayed,988
O10957,P100,S046,W06,2024-04-10,2024-04-15,168,Delivered,92
O10958,P021,S040,W03,2024-11-11,2024-11-16,321,Delivered,644
O10959,P021,S031,W01,2024-04-22,2024-04-26,305,Delivered,314
O10960,P132,S009,W02,2024-05-21,2024-05-24,205,Delivered,968
O10961,P007,S038,W03,2024-02-26,2024-03-05,14,Delivered,461
O10962,P113,S011,W02,2024-02-25,2024-02-29,229,Delayed,885
O10963,P050,S018,W05,2024-01-03,2024-01-04,309,Delivered,215
O10964,P080,S003,W01,2024-01-20,2024-01-29,395,Delivered,345
O10965,P063,S001,W02,2024-06-17,2024-06-19,196,Delivered,850
O10966,P060,S032,W02,2024-08-18,2024-08-26,415,Delayed,314
O10967,P151,S014,W02,2024-09-13,2024-09-14,52,Delivered,309
O10968,P118,S036,W06,2024-09-11,2024-09-14,191,Delivered,777
O10969,P185,S035,W05,2024-02-21,2024-02-22,320,Cancelled,3
O10970,P134,S046,W01,2024-06-19,2024-06-24,279,Delivered,424
O10971,P072,S024,W06,2024-01-25,2024-01-26,90,Delivered,285
O10972,P194,S002,W01,2024-03-17,2024-03-25,291,Delivered,253
O10973,P018,S023,W06,2024-04-06,2024-04-10,168,Delivered,409
O10974,P092,S009,W06,2024-09-30,2024-10-02,75,Delivered,626
O10975,P115,S034,W05,2024-02-29,2024-03-04,237,Delivered,31
O10976,P198,S027,W02,2024-04-01,2024-04-06,458,Cancelled,597
